Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records
FLORAXINA,Ariston,https://www.alfabeta.net/precio/floraxina.html,selenium,no,no,0,0
FLORENCE,Elea,https://www.alfabeta.net/precio/florence.html,selenium,no,no,0,0
FLOXATRAL,Lepetit,https://www.alfabeta.net/precio/floxatral.html,selenium,no,no,0,0
FLOXLEVO,Biotenk,https://www.alfabeta.net/precio/floxlevo.html,selenium,no,no,0,0
FLUAD,Seqirus,https://www.alfabeta.net/precio/fluad.html,selenium,no,no,0,0
FLUARIX TETRA,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/fluarix-tetra.html,selenium,no,no,0,0
FLUCELVAX QUAD,Seqirus,https://www.alfabeta.net/precio/flucelvax-quad.html,selenium,no,no,0,0
FLUCODERM,Cassará,https://www.alfabeta.net/precio/flucoderm.html,selenium,no,no,0,0
FLUCODERM,Medisol,https://www.alfabeta.net/precio/flucoderm.html,selenium,no,no,0,0
FLUCOGINKAN,Baliarda,https://www.alfabeta.net/precio/flucoginkan.html,selenium,no,no,0,0
FLUCOLAF,Lafedar,https://www.alfabeta.net/precio/flucolaf.html,selenium,no,no,0,0
FLUCONAL,Craveri,https://www.alfabeta.net/precio/fluconal.html,selenium,no,no,0,0
FLUCONAZOL 200 SOLUFLEX,Rivero,https://www.alfabeta.net/precio/fluconazol-200-soluflex.html,selenium,no,no,0,0
FLUCONAZOL FABRA 150,Fabra,https://www.alfabeta.net/precio/fluconazol-fabra-150.html,selenium,no,no,0,0
FLUCONAZOL JAYOR,Jayor,https://www.alfabeta.net/precio/fluconazol-jayor.html,selenium,no,no,0,0
FLUCONAZOL RICHET,Richet,https://www.alfabeta.net/precio/fluconazol-richet.html,selenium,no,no,0,0
FLUCONAZOL VANNIER,Vannier,https://www.alfabeta.net/precio/fluconazol-vannier.html,selenium,no,no,0,0
FLUCONAZOLE B.BRAUN,B. Braun,https://www.alfabeta.net/precio/fluconazole-bbraun.html,selenium,no,no,0,0
FLUDAKEBIR,Aspen,https://www.alfabeta.net/precio/fludakebir.html,selenium,no,no,0,0
FLUDARABINA IMA,IMA,https://www.alfabeta.net/precio/fludarabina-ima.html,selenium,no,no,0,0
FLUDARABINA MICROSULES,Microsules Arg.,https://www.alfabeta.net/precio/fludarabina-microsules.html,selenium,no,no,0,0
FLUDART,Craveri,https://www.alfabeta.net/precio/fludart.html,selenium,no,no,0,0
FLUIDIN,Lazar,https://www.alfabeta.net/precio/fluidin.html,selenium,no,no,0,0
FLUIDO SPINEDA,Pérez,https://www.alfabeta.net/precio/fluido-spineda.html,selenium,no,no,0,0
FLUIDO SPINEDA SPORT,Pérez,https://www.alfabeta.net/precio/fluido-spineda-sport.html,selenium,no,no,0,0
FLUMAGE,Gemepe,https://www.alfabeta.net/precio/flumage.html,selenium,no,no,0,0
FLUMANOVAG,Gobbi,https://www.alfabeta.net/precio/flumanovag.html,selenium,no,no,0,0
FLUMAZEN,Scott-Cassará,https://www.alfabeta.net/precio/flumazen.html,selenium,no,no,0,0
FLUMAZENIL CELTYC,Celtyc,https://www.alfabeta.net/precio/flumazenil-celtyc.html,selenium,no,no,0,0
FLUMAZENIL RICHET,Richet,https://www.alfabeta.net/precio/flumazenil-richet.html,selenium,no,no,0,0
FLUMETOL NF OFTENO,Siegfried,https://www.alfabeta.net/precio/flumetol-nf-ofteno.html,selenium,no,no,0,0
FLUNISOL,Synthon Bagó,https://www.alfabeta.net/precio/flunisol.html,selenium,no,no,0,0
FLUNITRAM,Elea,https://www.alfabeta.net/precio/flunitram.html,selenium,no,no,0,0
FLUORDENT,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent.html,selenium,no,no,0,0
FLUORDENT B,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-b.html,selenium,no,no,0,0
FLUORDENT BABY,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-baby.html,selenium,no,no,0,0
FLUORDENT CLASSIC ADULTOS,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-classic-adultos.html,selenium,no,no,0,0
FLUORDENT CLASSIC NIÑOS,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-classic-ninos.html,selenium,no,no,0,0
FLUORDENT FLOSS,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-floss.html,selenium,no,no,0,0
FLUORDENT JUNIOR,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-junior.html,selenium,no,no,0,0
FLUORDENT KIDS,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-kids.html,selenium,no,no,0,0
FLUORDENT KIDS CEPILLO DENTAL,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-kids-cepillo-dental.html,selenium,no,no,0,0
FLUORDENT KIDS ENJUAGUE BUCAL,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-kids-enjuague-bucal.html,selenium,no,no,0,0
FLUORDENT MULTICOMFORT,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-multicomfort.html,selenium,no,no,0,0
FLUORDENT PX,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-px.html,selenium,no,no,0,0
FLUORDENT PX COLUTORIO,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-px-colutorio.html,selenium,no,no,0,0
FLUORDENT PX ENJUAGUE BUCAL,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-px-enjuague-bucal.html,selenium,no,no,0,0
FLUORDENT SEMANAL,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-semanal.html,selenium,no,no,0,0
FLUORDENT SLIM BOX,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-slim-box.html,selenium,no,no,0,0
FLUORDENT STICKS,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-sticks.html,selenium,no,no,0,0
FLUORDENT TRIPLE ACCION,Laboratorios Bernabó,https://www.alfabeta.net/precio/fluordent-triple-accion.html,selenium,no,no,0,0
FLUORESCEINA 0.25%,Poen,https://www.alfabeta.net/precio/fluoresceina-025.html,selenium,no,no,0,0
FLUOROGEL BACTER,Savant Consumer,https://www.alfabeta.net/precio/fluorogel-bacter.html,selenium,no,no,0,0
FLUOROGEL BLANQUEADOR,Savant Consumer,https://www.alfabeta.net/precio/fluorogel-blanqueador.html,selenium,no,no,0,0
FLUOROGEL CHIQUITOS,Savant Consumer,https://www.alfabeta.net/precio/fluorogel-chiquitos.html,selenium,no,no,0,0
FLUOROGEL DIENTES SENSIBLES,Savant Consumer,https://www.alfabeta.net/precio/fluorogel-dientes-sensibles.html,selenium,no,no,0,0
FLUOROGEL JUNIOR,Savant Consumer,https://www.alfabeta.net/precio/fluorogel-junior.html,selenium,no,no,0,0
FLUOROGEL ORIGINAL,Savant Consumer,https://www.alfabeta.net/precio/fluorogel-original.html,selenium,no,no,0,0
FLUOROGEL PROTECT,Savant Consumer,https://www.alfabeta.net/precio/fluorogel-protect.html,selenium,no,no,0,0
FLUOROGEL TERAPEUTICO,Savant Consumer,https://www.alfabeta.net/precio/fluorogel-terapeutico.html,selenium,no,no,0,0
FLUOROURACILO FILAXIS,Filaxis Farmacéutica,https://www.alfabeta.net/precio/fluorouracilo-filaxis.html,selenium,no,no,0,0
FLUOROURACILO KEMEX,Kemex,https://www.alfabeta.net/precio/fluorouracilo-kemex.html,selenium,no,no,0,0
FLUOROURACILO LKM 500,LKM,https://www.alfabeta.net/precio/fluorouracilo-lkm-500.html,selenium,no,no,0,0
FLUOROURACILO TUTEUR,Tuteur,https://www.alfabeta.net/precio/fluorouracilo-tuteur.html,selenium,no,no,0,0
FLUOXETINA FABRA,Fabra,https://www.alfabeta.net/precio/fluoxetina-fabra.html,selenium,no,no,0,0
FLUOXETINA TEVA,Teva Argentina,https://www.alfabeta.net/precio/fluoxetina-teva.html,selenium,no,no,0,0
FLUPEC,Andrómaco,https://www.alfabeta.net/precio/flupec.html,selenium,no,no,0,0
FLURADOSA,Filaxis Farmacéutica,https://www.alfabeta.net/precio/fluradosa.html,selenium,no,no,0,0
FLUTAMIDA MICROSULES,Microsules Arg.,https://www.alfabeta.net/precio/flutamida-microsules.html,selenium,no,no,0,0
FLUTIAMIK,Microsules Arg.,https://www.alfabeta.net/precio/flutiamik.html,selenium,no,no,0,0
FLUTICORT,Cassará,https://www.alfabeta.net/precio/fluticort.html,selenium,no,no,0,0
FLUTINASE,Panalab,https://www.alfabeta.net/precio/flutinase.html,selenium,no,no,0,0
FLUTIVENT HFA,Cassará,https://www.alfabeta.net/precio/flutivent-hfa.html,selenium,no,no,0,0
FLUTIVENT+AEROMED HFA,Cassará,https://www.alfabeta.net/precio/flutiventaeromed-hfa.html,selenium,no,no,0,0
FLUXAP,Trb-Pharma,https://www.alfabeta.net/precio/fluxap.html,selenium,no,no,0,0
FLUZOL,Megalabs Argentina,https://www.alfabeta.net/precio/fluzol.html,selenium,no,no,0,0
FOAM LITE 10X10 CM ESPUMA CON SILICONA,Convatec,https://www.alfabeta.net/precio/foam-lite-10x10-cm-espuma-con-silicona.html,selenium,no,no,0,0
FOAM LITE 5.5X12 CM ESPUMA CON SILICONA,Convatec,https://www.alfabeta.net/precio/foam-lite-55x12-cm-espuma-con-silicona.html,selenium,no,no,0,0
FOLAPORT,Richmond,https://www.alfabeta.net/precio/folaport.html,selenium,no,no,0,0
FOLCRES,Panalab,https://www.alfabeta.net/precio/folcres.html,selenium,no,no,0,0
FOLDAN,Lafedar,https://www.alfabeta.net/precio/foldan.html,selenium,no,no,0,0
FOLDOX,Sidus,https://www.alfabeta.net/precio/foldox.html,selenium,no,no,0,0
FOLFIRIMOX,Géminis Farmacéutica,https://www.alfabeta.net/precio/folfirimox.html,selenium,no,no,0,0
FOLIMAX,Panalab,https://www.alfabeta.net/precio/folimax.html,selenium,no,no,0,0
FOLINEMIC,PharmaDorf,https://www.alfabeta.net/precio/folinemic.html,selenium,no,no,0,0
FOLITIME,Gemabiotech,https://www.alfabeta.net/precio/folitime.html,selenium,no,no,0,0
FOLIUM,Megalabs Argentina,https://www.alfabeta.net/precio/folium.html,selenium,no,no,0,0
FOLVITE,Eurolab,https://www.alfabeta.net/precio/folvite.html,selenium,no,no,0,0
FOMIXINA,Eurolab,https://www.alfabeta.net/precio/fomixina.html,selenium,no,no,0,0
FONT UP,B-Life,https://www.alfabeta.net/precio/font-up.html,selenium,no,no,0,0
FONTRAX,Richmond,https://www.alfabeta.net/precio/fontrax.html,selenium,no,no,0,0
FOR-AGE,Lafedar,https://www.alfabeta.net/precio/for-age.html,selenium,no,no,0,0
FOR-AGE EKILID,Lafedar,https://www.alfabeta.net/precio/for-age-ekilid.html,selenium,no,no,0,0
FORCAL D,Eurolab,https://www.alfabeta.net/precio/forcal-d.html,selenium,no,no,0,0
FORCAL URO,Eurolab,https://www.alfabeta.net/precio/forcal-uro.html,selenium,no,no,0,0
FORCILIN,Megalabs Argentina,https://www.alfabeta.net/precio/forcilin.html,selenium,no,no,0,0
FORLADY,Microsules Arg.,https://www.alfabeta.net/precio/forlady.html,selenium,no,no,0,0
FORMOVENT + BUDE,Lab Internacional Argentino,https://www.alfabeta.net/precio/formovent--bude.html,selenium,no,no,0,0
FORTCINOLONA,Fortbenton,https://www.alfabeta.net/precio/fortcinolona.html,selenium,no,no,0,0
FORTCINOLONA 40,Fortbenton,https://www.alfabeta.net/precio/fortcinolona-40.html,selenium,no,no,0,0
FORTEO,Adium,https://www.alfabeta.net/precio/forteo.html,selenium,no,no,0,0
FORTILAC,Cassará,https://www.alfabeta.net/precio/fortilac.html,selenium,no,no,0,0
FORTINI COMPACT MULTIFIBRE,Nutricia-Bagó,https://www.alfabeta.net/precio/fortini-compact-multifibre.html,selenium,no,no,0,0
FORTINI PLUS,Nutricia-Bagó,https://www.alfabeta.net/precio/fortini-plus.html,selenium,no,no,0,0
FORTISIP,Nutricia-Bagó,https://www.alfabeta.net/precio/fortisip.html,selenium,no,no,0,0
FORTISIP ADVANCED,Nutricia-Bagó,https://www.alfabeta.net/precio/fortisip-advanced.html,selenium,no,no,0,0
FORTISIP COMPACT,Nutricia-Bagó,https://www.alfabeta.net/precio/fortisip-compact.html,selenium,no,no,0,0
FORTISIP COMPACT PROTEIN,Nutricia-Bagó,https://www.alfabeta.net/precio/fortisip-compact-protein.html,selenium,no,no,0,0
FORTISIP MAX,Nutricia-Bagó,https://www.alfabeta.net/precio/fortisip-max.html,selenium,no,no,0,0
FORTISIP STANDARD,Nutricia-Bagó,https://www.alfabeta.net/precio/fortisip-standard.html,selenium,no,no,0,0
FORTONOL,Microsules Arg.,https://www.alfabeta.net/precio/fortonol.html,selenium,no,no,0,0
FORXIGA,AstraZeneca,https://www.alfabeta.net/precio/forxiga.html,selenium,no,no,0,0
FORZAK,Biosintex,https://www.alfabeta.net/precio/forzak.html,selenium,no,no,0,0
FOSCARNET GEMEPE,Gemepe,https://www.alfabeta.net/precio/foscarnet-gemepe.html,selenium,no,no,0,0
FOSCARNET RICHET,Richet,https://www.alfabeta.net/precio/foscarnet-richet.html,selenium,no,no,0,0
FOSEVA,Tuteur,https://www.alfabeta.net/precio/foseva.html,selenium,no,no,0,0
FOSFACOL 1F,Sanitas,https://www.alfabeta.net/precio/fosfacol-1f.html,selenium,no,no,0,0
FOSFACOL 2F,Sanitas,https://www.alfabeta.net/precio/fosfacol-2f.html,selenium,no,no,0,0
FOSFALAX ENEMA,Lafedar,https://www.alfabeta.net/precio/fosfalax-enema.html,selenium,no,no,0,0
FOSFALAX ORAL,Lafedar,https://www.alfabeta.net/precio/fosfalax-oral.html,selenium,no,no,0,0
FOSFITONE,Fada Pharma,https://www.alfabeta.net/precio/fosfitone.html,selenium,no,no,0,0
FOSFO-DOM,Domínguez,https://www.alfabeta.net/precio/fosfo-dom.html,selenium,no,no,0,0
FOSFOBRAL NF,Rominafort S.H.,https://www.alfabeta.net/precio/fosfobral-nf.html,selenium,no,no,0,0
FOSFOLEA,Elea,https://www.alfabeta.net/precio/fosfolea.html,selenium,no,no,0,0
FOSFOMEMORY PLUS VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/fosfomemory-plus-vw.html,selenium,no,no,0,0
FOSFOMEMORY VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/fosfomemory-vitamin-way.html,selenium,no,no,0,0
FOSFOMICINA LUAR,Química Luar,https://www.alfabeta.net/precio/fosfomicina-luar.html,selenium,no,no,0,0
FOSFOMIK,Finadiet,https://www.alfabeta.net/precio/fosfomik.html,selenium,no,no,0,0
FOSFOTONIC,Argenfarma,https://www.alfabeta.net/precio/fosfotonic.html,selenium,no,no,0,0
FOSFOVITA,Temis-Lostaló,https://www.alfabeta.net/precio/fosfovita.html,selenium,no,no,0,0
FOSFOVITA PLUS,Temis-Lostaló,https://www.alfabeta.net/precio/fosfovita-plus.html,selenium,no,no,0,0
FOSFOVITA SILVER,Temis-Lostaló,https://www.alfabeta.net/precio/fosfovita-silver.html,selenium,no,no,0,0
FOSMICYN,Lafedar,https://www.alfabeta.net/precio/fosmicyn.html,selenium,no,no,0,0
FOSTAX,Varifarma,https://www.alfabeta.net/precio/fostax.html,selenium,no,no,0,0
FOSTIMON,Eurofarma,https://www.alfabeta.net/precio/fostimon.html,selenium,no,no,0,0
FOTADEX,Elea,https://www.alfabeta.net/precio/fotadex.html,selenium,no,no,0,0
FOTAMICIN,Elea,https://www.alfabeta.net/precio/fotamicin.html,selenium,no,no,0,0
FOTEX,Elea,https://www.alfabeta.net/precio/fotex.html,selenium,no,no,0,0
FOTO COMPACTO ARENA 50+,Isdin,https://www.alfabeta.net/precio/foto-compacto-arena-50.html,selenium,no,no,0,0
FOTO COMPACTO BRONCE 50+,Isdin,https://www.alfabeta.net/precio/foto-compacto-bronce-50.html,selenium,no,no,0,0
FOTO DRY TOUCH COLOR GEL CREAM 50+,Isdin,https://www.alfabeta.net/precio/foto-dry-touch-color-gel-cream-50.html,selenium,no,no,0,0
FOTO DRY TOUCH S/COLOR GEL CREMA 50+,Isdin,https://www.alfabeta.net/precio/foto-dry-touch-scolor-gel-crema-50.html,selenium,no,no,0,0
FOTO FUSION FLUID 50+,Isdin,https://www.alfabeta.net/precio/foto-fusion-fluid-50.html,selenium,no,no,0,0
FOTO FUSION FLUID COLOR 50+,Isdin,https://www.alfabeta.net/precio/foto-fusion-fluid-color-50.html,selenium,no,no,0,0
FOTO FUSION FLUID MINERAL 50+,Isdin,https://www.alfabeta.net/precio/foto-fusion-fluid-mineral-50.html,selenium,no,no,0,0
FOTO FUSION GEL SPORT 50+,Isdin,https://www.alfabeta.net/precio/foto-fusion-gel-sport-50.html,selenium,no,no,0,0
FOTO FUSION WATER COLOR BRONZE 5 STARS,Isdin,https://www.alfabeta.net/precio/foto-fusion-water-color-bronze-5-stars.html,selenium,no,no,0,0
FOTO FUSION WATER COLOR LIGHT 5 STARS,Isdin,https://www.alfabeta.net/precio/foto-fusion-water-color-light-5-stars.html,selenium,no,no,0,0
FOTO FUSION WATER COLOR MEDIUM 5 STARS,Isdin,https://www.alfabeta.net/precio/foto-fusion-water-color-medium-5-stars.html,selenium,no,no,0,0
FOTO FUSION WATER MAGIC 5 STARS 50 SPF,Isdin,https://www.alfabeta.net/precio/foto-fusion-water-magic-5-stars-50-spf.html,selenium,no,no,0,0
FOTO FUSION WATER MAGIC GLOW SPF 30,Isdin,https://www.alfabeta.net/precio/foto-fusion-water-magic-glow-spf-30.html,selenium,no,no,0,0
FOTO FUSION WATER URBAN SPF 30,Isdin,https://www.alfabeta.net/precio/foto-fusion-water-urban-spf-30.html,selenium,no,no,0,0
FOTO GEL CREAM 30,Isdin,https://www.alfabeta.net/precio/foto-gel-cream-30.html,selenium,no,no,0,0
FOTO GEL CREMA 50,Isdin,https://www.alfabeta.net/precio/foto-gel-crema-50.html,selenium,no,no,0,0
FOTO HYDRO LOTION 50,Isdin,https://www.alfabeta.net/precio/foto-hydro-lotion-50.html,selenium,no,no,0,0
FOTO HYDRO OIL 30,Isdin,https://www.alfabeta.net/precio/foto-hydro-oil-30.html,selenium,no,no,0,0
FOTO INVISIBLE STICK SPF 50,Isdin,https://www.alfabeta.net/precio/foto-invisible-stick-spf-50.html,selenium,no,no,0,0
FOTO PED FUSION WATER SPF 50,Isdin,https://www.alfabeta.net/precio/foto-ped-fusion-water-spf-50.html,selenium,no,no,0,0
FOTO PED WET SKIN TRANS SPRAY SPF 50,Isdin,https://www.alfabeta.net/precio/foto-ped-wet-skin-trans-spray-spf-50.html,selenium,no,no,0,0
FOTO PEDIATRICS FF MINERAL BABY 50+,Isdin,https://www.alfabeta.net/precio/foto-pediatrics-ff-mineral-baby-50.html,selenium,no,no,0,0
FOTO PEDIATRICS GEL CREMA 50+,Isdin,https://www.alfabeta.net/precio/foto-pediatrics-gel-crema-50.html,selenium,no,no,0,0
FOTO ULTRA 100 ACTIVE UNIFY SPF 50+,Isdin,https://www.alfabeta.net/precio/foto-ultra-100-active-unify-spf-50.html,selenium,no,no,0,0
FOTO ULTRA 100 SPOT PREVENT COLOR SPF 50+,Isdin,https://www.alfabeta.net/precio/foto-ultra-100-spot-prevent-color-spf-50.html,selenium,no,no,0,0
FOTO ULTRA 100 SPOT PREVENT SPF +50,Isdin,https://www.alfabeta.net/precio/foto-ultra-100-spot-prevent-spf-50.html,selenium,no,no,0,0
FOTO ULTRA ACTIVE UNIFY 99,Isdin,https://www.alfabeta.net/precio/foto-ultra-active-unify-99.html,selenium,no,no,0,0
FOTO ULTRA ACTIVE UNIFY COLOR 99,Isdin,https://www.alfabeta.net/precio/foto-ultra-active-unify-color-99.html,selenium,no,no,0,0
FOTO ULTRA AGE REPAIR 5 STARS FW 50+,Isdin,https://www.alfabeta.net/precio/foto-ultra-age-repair-5-stars-fw-50.html,selenium,no,no,0,0
FOTO ULTRA AGE REPAIR COLOR 50+,Isdin,https://www.alfabeta.net/precio/foto-ultra-age-repair-color-50.html,selenium,no,no,0,0
FOTO ULTRA REDNESS SPF 50,Isdin,https://www.alfabeta.net/precio/foto-ultra-redness-spf-50.html,selenium,no,no,0,0
FOTO ULTRA SOLAR ALLERGY 99,Isdin,https://www.alfabeta.net/precio/foto-ultra-solar-allergy-99.html,selenium,no,no,0,0
FOTO ULTRA SPOT PREVENT 99,Isdin,https://www.alfabeta.net/precio/foto-ultra-spot-prevent-99.html,selenium,no,no,0,0
FOTO UV MINERAL BRUSH,Isdin,https://www.alfabeta.net/precio/foto-uv-mineral-brush.html,selenium,no,no,0,0
FOTO WET SKIN TRANSPARENT SPRAY SPF 50,Isdin,https://www.alfabeta.net/precio/foto-wet-skin-transparent-spray-spf-50.html,selenium,no,no,0,0
FOTOPTIC,Poen,https://www.alfabeta.net/precio/fotoptic.html,selenium,no,no,0,0
FOTORRETIN,Poen,https://www.alfabeta.net/precio/fotorretin.html,selenium,no,no,0,0
FOTOSOL PLANO,Cassará,https://www.alfabeta.net/precio/fotosol-plano.html,selenium,no,no,0,0
FOTOSOL PLANO 50+,Cassará,https://www.alfabeta.net/precio/fotosol-plano-50.html,selenium,no,no,0,0
FOTOSOL ULTRA 50+,Cassará,https://www.alfabeta.net/precio/fotosol-ultra-50.html,selenium,no,no,0,0
FOTOSOL ULTRA 50+ SPRAY,Cassará,https://www.alfabeta.net/precio/fotosol-ultra-50-spray.html,selenium,no,no,0,0
FOTOSOL ULTRA CASSARA,Cassará,https://www.alfabeta.net/precio/fotosol-ultra-cassara.html,selenium,no,no,0,0
FOVEX,Eurofarma,https://www.alfabeta.net/precio/fovex.html,selenium,no,no,0,0
FOXETIN,Gador,https://www.alfabeta.net/precio/foxetin.html,selenium,no,no,0,0
FOXETIN 10,Gador,https://www.alfabeta.net/precio/foxetin-10.html,selenium,no,no,0,0
FOZVIR,Elea,https://www.alfabeta.net/precio/fozvir.html,selenium,no,no,0,0
FP PROTECTOR LABIAL,Isdin,https://www.alfabeta.net/precio/fp-protector-labial.html,selenium,no,no,0,0
FRABAN,Francelab,https://www.alfabeta.net/precio/fraban.html,selenium,no,no,0,0
FRABAN 50,Francelab,https://www.alfabeta.net/precio/fraban-50.html,selenium,no,no,0,0
FRAMINTROL,Megalabs Argentina,https://www.alfabeta.net/precio/framintrol.html,selenium,no,no,0,0
FRAMINTROL ENERGY,Megalabs Argentina,https://www.alfabeta.net/precio/framintrol-energy.html,selenium,no,no,0,0
FREBINI ENERGY DRINK,Fresenius Kabi,https://www.alfabeta.net/precio/frebini-energy-drink.html,selenium,no,no,0,0
FREBINI ENERGY DRINK FIBRA,Fresenius Kabi,https://www.alfabeta.net/precio/frebini-energy-drink-fibra.html,selenium,no,no,0,0
FREBINI ORIGINAL,Fresenius Kabi,https://www.alfabeta.net/precio/frebini-original.html,selenium,no,no,0,0
FREE DIET YACON,Provefarma,https://www.alfabeta.net/precio/free-diet-yacon.html,selenium,no,no,0,0
FREECHEES,B-Life,https://www.alfabeta.net/precio/freechees.html,selenium,no,no,0,0
FREEDIET CARBO FAT BLOCKER,Provefarma,https://www.alfabeta.net/precio/freediet-carbo-fat-blocker.html,selenium,no,no,0,0
FREEGO SET ENTERAL,Abbott Nutricion,https://www.alfabeta.net/precio/freego-set-enteral.html,selenium,no,no,0,0
FREEGUR FRUTILLA,B-Life,https://www.alfabeta.net/precio/freegur-frutilla.html,selenium,no,no,0,0
FREEGUR VAINILLA,B-Life,https://www.alfabeta.net/precio/freegur-vainilla.html,selenium,no,no,0,0
FREEMILK NATURAL,B-Life,https://www.alfabeta.net/precio/freemilk-natural.html,selenium,no,no,0,0
FREENITO CHOCOLATE,B-Life,https://www.alfabeta.net/precio/freenito-chocolate.html,selenium,no,no,0,0
FREENITO VAINILLA,B-Life,https://www.alfabeta.net/precio/freenito-vainilla.html,selenium,no,no,0,0
FREESTYLE LANCETS,Abbott Diabetes,https://www.alfabeta.net/precio/freestyle-lancets.html,selenium,no,no,0,0
FREESTYLE OPTIUM,Abbott Diabetes,https://www.alfabeta.net/precio/freestyle-optium.html,selenium,no,no,0,0
FREESTYLE OPTIUM NEO MEDIDOR,Abbott Diabetes,https://www.alfabeta.net/precio/freestyle-optium-neo-medidor.html,selenium,no,no,0,0
FREKA CONNECT,Fresenius Kabi,https://www.alfabeta.net/precio/freka-connect.html,selenium,no,no,0,0
FRENALER,Roemmers,https://www.alfabeta.net/precio/frenaler.html,selenium,no,no,0,0
FRENALER CORT,Roemmers,https://www.alfabeta.net/precio/frenaler-cort.html,selenium,no,no,0,0
FRENALER D,Roemmers,https://www.alfabeta.net/precio/frenaler-d.html,selenium,no,no,0,0
FRESOFOL 1% MCT,Fresenius Kabi,https://www.alfabeta.net/precio/fresofol-1-mct.html,selenium,no,no,0,0
FRESOFOL 2% MCT,Fresenius Kabi,https://www.alfabeta.net/precio/fresofol-2-mct.html,selenium,no,no,0,0
FRESUBIN,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin.html,selenium,no,no,0,0
FRESUBIN 2 KCAL CREME,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-2-kcal-creme.html,selenium,no,no,0,0
FRESUBIN 2 KCAL DRINK,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-2-kcal-drink.html,selenium,no,no,0,0
FRESUBIN 3.2 KCAL VAINILLA CARAMELO,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-32-kcal-vainilla-caramelo.html,selenium,no,no,0,0
FRESUBIN DB CREME,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-db-creme.html,selenium,no,no,0,0
FRESUBIN ENERGY,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-energy.html,selenium,no,no,0,0
FRESUBIN FIBRA,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-fibra.html,selenium,no,no,0,0
FRESUBIN HEPA,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-hepa.html,selenium,no,no,0,0
FRESUBIN HP ENERGY,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-hp-energy.html,selenium,no,no,0,0
FRESUBIN INTENSIVE,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-intensive.html,selenium,no,no,0,0
FRESUBIN ORIGINAL,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-original.html,selenium,no,no,0,0
FRESUBIN ORIGINAL FIBRA,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-original-fibra.html,selenium,no,no,0,0
FRESUBIN PLUS,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-plus.html,selenium,no,no,0,0
FRESUBIN RENAL DRINK,Fresenius Kabi,https://www.alfabeta.net/precio/fresubin-renal-drink.html,selenium,no,no,0,0
FREVIA,AstraZeneca,https://www.alfabeta.net/precio/frevia.html,selenium,no,no,0,0
FREX CLEAN-T,PharmaDorf,https://www.alfabeta.net/precio/frex-clean-t.html,selenium,no,no,0,0
FRIDALIT 100,Fada Pharma,https://www.alfabeta.net/precio/fridalit-100.html,selenium,no,no,0,0
FRIDALIT 500,Fada Pharma,https://www.alfabeta.net/precio/fridalit-500.html,selenium,no,no,0,0
FRIDINA,Aspen,https://www.alfabeta.net/precio/fridina.html,selenium,no,no,0,0
FRIFLOXACINA SANT GALL,Sant Gall,https://www.alfabeta.net/precio/frifloxacina-sant-gall.html,selenium,no,no,0,0
FRIMIRT,Kemex,https://www.alfabeta.net/precio/frimirt.html,selenium,no,no,0,0
FRIPI,Monserrat,https://www.alfabeta.net/precio/fripi.html,selenium,no,no,0,0
FRIPI BENCIL,Monserrat,https://www.alfabeta.net/precio/fripi-bencil.html,selenium,no,no,0,0
FRIPI FLASH,Monserrat,https://www.alfabeta.net/precio/fripi-flash.html,selenium,no,no,0,0
