Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records,Selenium_Attempt,Last_Attempt_Records
PREDNISONAL,Klonal,https://www.alfabeta.net/precio/prednisonal.html,selenium,yes,no,3,0,1,3
PREDUAL,Eurofarma,https://www.alfabeta.net/precio/predual.html,selenium,yes,no,2,0,1,2
PREDUAL L,Eurofarma,https://www.alfabeta.net/precio/predual-l.html,selenium,no,no,0,0,0,0
PREGABALINA RICHET 150,Richet,https://www.alfabeta.net/precio/pregabalina-richet-150.html,selenium,yes,no,1,0,1,1
PREGABALINA RICHET 75,Richet,https://www.alfabeta.net/precio/pregabalina-richet-75.html,selenium,yes,no,2,0,1,2
PREGABALINA VANNIER 150 MG,Vannier,https://www.alfabeta.net/precio/pregabalina-vannier-150-mg.html,selenium,yes,no,1,0,1,1
PREGABALINA VANNIER 75 MG,Vannier,https://www.alfabeta.net/precio/pregabalina-vannier-75-mg.html,selenium,yes,no,1,0,1,1
PRESI REGUL,Fabra,https://www.alfabeta.net/precio/presi-regul.html,selenium,yes,no,7,0,1,7
PRESI REGUL D,Fabra,https://www.alfabeta.net/precio/presi-regul-d.html,selenium,yes,no,2,0,1,2
PRESIAM,Siegfried,https://www.alfabeta.net/precio/presiam.html,selenium,no,no,0,0,0,0
PRESIMAX 100,Bagó,https://www.alfabeta.net/precio/presimax-100.html,selenium,yes,no,1,0,1,1
PRESIMAX 50,Bagó,https://www.alfabeta.net/precio/presimax-50.html,selenium,yes,no,2,0,1,2
PRESIMAX A 100,Bagó,https://www.alfabeta.net/precio/presimax-a-100.html,selenium,yes,no,1,0,1,1
PRESIMAX A 50,Bagó,https://www.alfabeta.net/precio/presimax-a-50.html,selenium,yes,no,1,0,1,1
PRESIMAX D 100,Bagó,https://www.alfabeta.net/precio/presimax-d-100.html,selenium,no,no,0,0,0,0
PRESIMAX D 50,Bagó,https://www.alfabeta.net/precio/presimax-d-50.html,selenium,yes,no,1,0,1,1
PRESINOR,Lafedar,https://www.alfabeta.net/precio/presinor.html,selenium,no,no,0,0,0,0
PRESINOR D,Lafedar,https://www.alfabeta.net/precio/presinor-d.html,selenium,yes,no,2,0,1,2
PRESIPRIL,Lafedar,https://www.alfabeta.net/precio/presipril.html,selenium,no,no,0,0,0,0
PRESS OUT T,Max Vision,https://www.alfabeta.net/precio/press-out-t.html,selenium,yes,no,1,0,1,1
PRETANIB,Aspen,https://www.alfabeta.net/precio/pretanib.html,selenium,no,no,0,0,0,0
PRETERAX,Servier,https://www.alfabeta.net/precio/preterax.html,selenium,yes,no,1,0,1,1
PRETERAX 10,Servier,https://www.alfabeta.net/precio/preterax-10.html,selenium,no,no,0,0,0,0
PRETERAX 5,Servier,https://www.alfabeta.net/precio/preterax-5.html,selenium,yes,no,1,0,1,1
PREUR FORTE,PGN,https://www.alfabeta.net/precio/preur-forte.html,selenium,yes,no,1,0,1,1
PREVAX 0.5,Casasco,https://www.alfabeta.net/precio/prevax-05.html,selenium,no,no,0,0,0,0
PREVENAR 13,Pfizer,https://www.alfabeta.net/precio/prevenar-13.html,selenium,yes,no,2,0,1,2
PREVENAR 20,Pfizer,https://www.alfabeta.net/precio/prevenar-20.html,selenium,yes,no,1,0,1,1
PREVID,Richmond,https://www.alfabeta.net/precio/previd.html,selenium,yes,no,1,0,1,1
PREVISCAN,Siegfried,https://www.alfabeta.net/precio/previscan.html,selenium,yes,no,1,0,1,1
PREVYMIS,MSD Argentina SRL,https://www.alfabeta.net/precio/prevymis.html,selenium,yes,no,1,0,1,1
PREZISTA,Janssen-Cilag,https://www.alfabeta.net/precio/prezista.html,selenium,no,no,0,0,0,0
PRILBEN,Richmond,https://www.alfabeta.net/precio/prilben.html,selenium,yes,no,2,0,1,2
PRILTENK,Biotenk,https://www.alfabeta.net/precio/priltenk.html,selenium,yes,no,3,0,1,3
PRIMAVERA-N,Fabra,https://www.alfabeta.net/precio/primavera-n.html,selenium,yes,no,2,0,1,2
PRIMER NIVEL,Laboratorios Bernabó,https://www.alfabeta.net/precio/primer-nivel.html,selenium,yes,no,2,0,1,2
PRIMOLUT NOR,Adium,https://www.alfabeta.net/precio/primolut-nor.html,selenium,yes,no,1,0,1,1
PRIMOSISTON,Adium,https://www.alfabeta.net/precio/primosiston.html,selenium,yes,no,1,0,1,1
PRIMOVIST,Bayer (PH),https://www.alfabeta.net/precio/primovist.html,selenium,yes,no,1,0,1,1
PRIMPERIL,Lafedar,https://www.alfabeta.net/precio/primperil.html,selenium,yes,no,2,0,1,2
PRINCIPIA,Elea,https://www.alfabeta.net/precio/principia.html,selenium,yes,no,5,0,1,5
PRINCIPIA PRACTIDOSIS,Elea,https://www.alfabeta.net/precio/principia-practidosis.html,selenium,yes,no,1,0,1,1
PRINIL,Trb-Pharma,https://www.alfabeta.net/precio/prinil.html,selenium,yes,no,2,0,1,2
PRINOX 0.5 MG,Eurofarma,https://www.alfabeta.net/precio/prinox-05-mg.html,selenium,yes,no,2,0,1,2
PRINOX 1 MG,Eurofarma,https://www.alfabeta.net/precio/prinox-1-mg.html,selenium,yes,no,2,0,1,2
PRINOX 2 MG,Eurofarma,https://www.alfabeta.net/precio/prinox-2-mg.html,selenium,yes,no,2,0,1,2
PRIOTIC,Montpellier,https://www.alfabeta.net/precio/priotic.html,selenium,yes,no,1,0,1,1
PRISONIL,Lepetit,https://www.alfabeta.net/precio/prisonil.html,selenium,yes,no,3,0,1,3
PRISONIL 100,Lepetit,https://www.alfabeta.net/precio/prisonil-100.html,selenium,yes,no,2,0,1,2
PRISONIL A,Lepetit,https://www.alfabeta.net/precio/prisonil-a.html,selenium,yes,no,4,0,1,4
PRISONIL D,Lepetit,https://www.alfabeta.net/precio/prisonil-d.html,selenium,yes,no,5,0,1,5
PRISTIQ,Pfizer,https://www.alfabeta.net/precio/pristiq.html,selenium,yes,no,3,0,1,3
PRIVIGEN,CSL Behring,https://www.alfabeta.net/precio/privigen.html,selenium,yes,no,3,0,1,3
PRO AR CALM CONTROL,Galderma,https://www.alfabeta.net/precio/pro-ar-calm-control.html,selenium,yes,no,1,0,1,1
PRO AR CALM CONTROL HIDRATANTE FACIAL,Galderma,https://www.alfabeta.net/precio/pro-ar-calm-control-hidratante-facial.html,selenium,yes,no,1,0,1,1
PROAIR BRONQUIAL,Montpellier,https://www.alfabeta.net/precio/proair-bronquial.html,selenium,yes,no,2,0,1,2
PROAIR BRONQUIAL 250/50,Montpellier,https://www.alfabeta.net/precio/proair-bronquial-25050.html,selenium,yes,no,1,0,1,1
PROAIR BRONQUIAL 500/50,Montpellier,https://www.alfabeta.net/precio/proair-bronquial-50050.html,selenium,yes,no,1,0,1,1
PROAIR NASAL,Montpellier,https://www.alfabeta.net/precio/proair-nasal.html,selenium,yes,no,2,0,1,2
PROAVENAL,Panalab,https://www.alfabeta.net/precio/proavenal.html,selenium,yes,no,1,0,1,1
PROAVENAL ACONDICIONADOR,Panalab,https://www.alfabeta.net/precio/proavenal-acondicionador.html,selenium,yes,no,1,0,1,1
PROAVENAL BALSAMO,Panalab,https://www.alfabeta.net/precio/proavenal-balsamo.html,selenium,yes,no,1,0,1,1
PROAVENAL C,Panalab,https://www.alfabeta.net/precio/proavenal-c.html,selenium,yes,no,2,0,1,2
PROAVENAL CALM,Panalab,https://www.alfabeta.net/precio/proavenal-calm.html,selenium,yes,no,2,0,1,2
PROAVENAL DESODORANTE,Panalab,https://www.alfabeta.net/precio/proavenal-desodorante.html,selenium,yes,no,3,0,1,3
PROAVENAL GEL DE DUCHA,Panalab,https://www.alfabeta.net/precio/proavenal-gel-de-ducha.html,selenium,yes,no,1,0,1,1
PROAVENAL H,Panalab,https://www.alfabeta.net/precio/proavenal-h.html,selenium,yes,no,5,0,1,5
PROAVENAL M,Panalab,https://www.alfabeta.net/precio/proavenal-m.html,selenium,yes,no,2,0,1,2
PROAVENAL OMEGATOPIC,Panalab,https://www.alfabeta.net/precio/proavenal-omegatopic.html,selenium,yes,no,10,0,1,10
PROAVENAL SHAMPOO,Panalab,https://www.alfabeta.net/precio/proavenal-shampoo.html,selenium,yes,no,1,0,1,1
PROBENIL,Lab Internacional Argentino,https://www.alfabeta.net/precio/probenil.html,selenium,yes,no,1,0,1,1
PROBIAC,Cepage,https://www.alfabeta.net/precio/probiac.html,selenium,yes,no,1,0,1,1
PROBIOLIFE BALANCE,Laboratorio WPN,https://www.alfabeta.net/precio/probiolife-balance.html,selenium,yes,no,1,0,1,1
PROBIOLIFE CARDIO,Laboratorio WPN,https://www.alfabeta.net/precio/probiolife-cardio.html,selenium,yes,no,1,0,1,1
PROBIOLIFE DEFENSE,Laboratorio WPN,https://www.alfabeta.net/precio/probiolife-defense.html,selenium,yes,no,1,0,1,1
PROBIOLIFE ENERGY,Laboratorio WPN,https://www.alfabeta.net/precio/probiolife-energy.html,selenium,yes,no,1,0,1,1
PROBIOLIFE FLEX,Laboratorio WPN,https://www.alfabeta.net/precio/probiolife-flex.html,selenium,yes,no,1,0,1,1
PROBIOLIFE MAGNESIUM,Laboratorio WPN,https://www.alfabeta.net/precio/probiolife-magnesium.html,selenium,yes,no,1,0,1,1
PROBIOMAX,Roemmers,https://www.alfabeta.net/precio/probiomax.html,selenium,yes,no,2,0,1,2
PROBIOTICOS + VITAMINAS VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/probioticos--vitaminas-vw.html,selenium,yes,no,1,0,1,1
PROBIOTICOS+PREBIOTICO 10K VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/probioticosprebiotico-10k-vitamin-way.html,selenium,yes,no,1,0,1,1
PROBIOTICOS+PREBIOTICO VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/probioticosprebiotico-vitamin-way.html,selenium,yes,no,1,0,1,1
PROBIRASE,Richmond,https://www.alfabeta.net/precio/probirase.html,selenium,yes,no,1,0,1,1
PROBLOCK,Eczane,https://www.alfabeta.net/precio/problock.html,selenium,yes,no,6,0,1,6
PROCALM,Lab Internacional Argentino,https://www.alfabeta.net/precio/procalm.html,selenium,yes,no,1,0,1,1
PROCARBAZINA ECZANE,Eczane,https://www.alfabeta.net/precio/procarbazina-eczane.html,selenium,yes,no,1,0,1,1
PROCARDIA,Roemmers,https://www.alfabeta.net/precio/procardia.html,selenium,yes,no,2,0,1,2
PROCELAC,Teva Argentina,https://www.alfabeta.net/precio/procelac.html,selenium,yes,no,1,0,1,1
PROCELAC 10,Teva Argentina,https://www.alfabeta.net/precio/procelac-10.html,selenium,yes,no,1,0,1,1
PROCELAC 40,Teva Argentina,https://www.alfabeta.net/precio/procelac-40.html,selenium,yes,no,1,0,1,1
PROCETINA 10,Roemmers,https://www.alfabeta.net/precio/procetina-10.html,selenium,yes,no,1,0,1,1
PROCETINA 20,Roemmers,https://www.alfabeta.net/precio/procetina-20.html,selenium,yes,no,1,0,1,1
PROCETINA 5,Roemmers,https://www.alfabeta.net/precio/procetina-5.html,selenium,yes,no,1,0,1,1
PROCETOKEN,Laboratorios Bernabó,https://www.alfabeta.net/precio/procetoken.html,selenium,yes,no,3,0,1,3
PROCETOKEN XR,Laboratorios Bernabó,https://www.alfabeta.net/precio/procetoken-xr.html,selenium,yes,no,2,0,1,2
PROCITAL 10,Eczane,https://www.alfabeta.net/precio/procital-10.html,selenium,yes,no,2,0,1,2
PROCITAL 20,Eczane,https://www.alfabeta.net/precio/procital-20.html,selenium,yes,no,2,0,1,2
PROCORALAN,Servier,https://www.alfabeta.net/precio/procoralan.html,selenium,yes,no,4,0,1,4
PROCREA,Argenfarma,https://www.alfabeta.net/precio/procrea.html,selenium,yes,no,1,0,1,1
PROCTO VENART,Casasco,https://www.alfabeta.net/precio/procto-venart.html,selenium,yes,no,2,0,1,2
PROCTO-IKATRAL,Baliarda,https://www.alfabeta.net/precio/procto-ikatral.html,selenium,yes,no,2,0,1,2
PROCTO-METADYNE,Microsules Arg.,https://www.alfabeta.net/precio/procto-metadyne.html,selenium,yes,no,1,0,1,1
PROCTOCREM,Ronnet,https://www.alfabeta.net/precio/proctocrem.html,selenium,yes,no,1,0,1,1
PROCTYL,Nolter,https://www.alfabeta.net/precio/proctyl.html,selenium,yes,no,2,0,1,2
PROCTYL HC,Nolter,https://www.alfabeta.net/precio/proctyl-hc.html,selenium,yes,no,2,0,1,2
PRODIGY AUTOCODE,Schafer,https://www.alfabeta.net/precio/prodigy-autocode.html,selenium,yes,no,1,0,1,1
PRODIGY AUTOCODE AUDIO KIT,Schafer,https://www.alfabeta.net/precio/prodigy-autocode-audio-kit.html,selenium,yes,no,1,0,1,1
PRODINAM,Rontag,https://www.alfabeta.net/precio/prodinam.html,selenium,yes,no,1,0,1,1
PROETZONIDE NEBU,Dallas,https://www.alfabeta.net/precio/proetzonide-nebu.html,selenium,yes,no,1,0,1,1
PROETZTOTAL,Dallas,https://www.alfabeta.net/precio/proetztotal.html,selenium,yes,no,2,0,1,2
PROFELVIR,LKM,https://www.alfabeta.net/precio/profelvir.html,selenium,yes,no,1,0,1,1
PROFIUM,Duncan,https://www.alfabeta.net/precio/profium.html,selenium,yes,no,1,0,1,1
PROFLAX,Sidus,https://www.alfabeta.net/precio/proflax.html,selenium,no,no,0,0,0,0
PROFOL,Scott Pharma,https://www.alfabeta.net/precio/profol.html,selenium,yes,no,1,0,1,1
PROGEN MET AP CONTROL,Fecofar,https://www.alfabeta.net/precio/progen-met-ap-control.html,selenium,no,no,0,0,0,0
PROGEN MET CONTROL,Fecofar,https://www.alfabeta.net/precio/progen-met-control.html,selenium,no,no,0,0,0,0
PROGEST,Elea,https://www.alfabeta.net/precio/progest.html,selenium,yes,no,1,0,1,1
PROGEST 200,Elea,https://www.alfabeta.net/precio/progest-200.html,selenium,no,no,0,0,0,0
PROGLICEM,MSD Argentina SRL,https://www.alfabeta.net/precio/proglicem.html,selenium,yes,no,1,0,1,1
PROGRAF,Gador,https://www.alfabeta.net/precio/prograf.html,selenium,yes,no,4,0,1,4
PROGRAF XL,Gador,https://www.alfabeta.net/precio/prograf-xl.html,selenium,yes,no,4,0,1,4
PROGYNOVA,Bayer (PH),https://www.alfabeta.net/precio/progynova.html,selenium,yes,no,1,0,1,1
PROKING NF,Cetus,https://www.alfabeta.net/precio/proking-nf.html,selenium,yes,no,1,0,1,1
PROKUL,Rospaw,https://www.alfabeta.net/precio/prokul.html,selenium,yes,no,2,0,1,2
PROLASTIN-C,Gemabiotech,https://www.alfabeta.net/precio/prolastin-c.html,selenium,yes,no,1,0,1,1
PROLIA,Adium,https://www.alfabeta.net/precio/prolia.html,selenium,yes,no,1,0,1,1
PROLONGAL,Teva Argentina,https://www.alfabeta.net/precio/prolongal.html,selenium,yes,no,2,0,1,2
PROMECLIM,Megalabs Argentina,https://www.alfabeta.net/precio/promeclim.html,selenium,yes,no,2,0,1,2
PROMETAZINA VANNIER,Vannier,https://www.alfabeta.net/precio/prometazina-vannier.html,selenium,yes,no,1,0,1,1
PROMIN LP ALL PURPOSE BAKING MIX,B-Life,https://www.alfabeta.net/precio/promin-lp-all-purpose-baking-mix.html,selenium,yes,no,1,0,1,1
PROMIN LP CHOCOLATE CEREAL,B-Life,https://www.alfabeta.net/precio/promin-lp-chocolate-cereal.html,selenium,yes,no,1,0,1,1
PROMIN LP SCRAMBLED EGG AND OMELETTE MIX,B-Life,https://www.alfabeta.net/precio/promin-lp-scrambled-egg-and-omelette-mix.html,selenium,yes,no,1,0,1,1
PRONTAL,Roemmers,https://www.alfabeta.net/precio/prontal.html,selenium,yes,no,1,0,1,1
PRONTEX,Kemex,https://www.alfabeta.net/precio/prontex.html,selenium,yes,no,4,0,1,4
PRONTOSAN HIDROGEL,B. Braun,https://www.alfabeta.net/precio/prontosan-hidrogel.html,selenium,yes,no,1,0,1,1
PRONTOSAN SOLUCIÓN,B. Braun,https://www.alfabeta.net/precio/prontosan-solucion.html,selenium,no,no,0,0,0,0
PROPADER,Cassará,https://www.alfabeta.net/precio/propader.html,selenium,no,no,0,0,0,0
PROPECIA,Organon Arg.,https://www.alfabeta.net/precio/propecia.html,selenium,no,no,0,0,0,0
PROPESS,Ferring,https://www.alfabeta.net/precio/propess.html,selenium,no,no,0,0,0,0
PROPOFOL BAXTER,Aponor,https://www.alfabeta.net/precio/propofol-baxter.html,selenium,yes,no,2,0,1,2
PROPOFOL GEMEPE,Gemepe,https://www.alfabeta.net/precio/propofol-gemepe.html,selenium,yes,no,1,0,1,1
PROPOFOL GRAY,Gray,https://www.alfabeta.net/precio/propofol-gray.html,selenium,yes,no,3,0,1,3
PROPOFOL LIPURO 1%,B. Braun,https://www.alfabeta.net/precio/propofol-lipuro-1.html,selenium,yes,no,1,0,1,1
PROPOFOL LIPURO 2%,B. Braun,https://www.alfabeta.net/precio/propofol-lipuro-2.html,selenium,yes,no,1,0,1,1
PROPOLEO SPRAY,Provefarma,https://www.alfabeta.net/precio/propoleo-spray.html,selenium,yes,no,2,0,1,2
PROPOLEOS CARAMELOS,Natufarma,https://www.alfabeta.net/precio/propoleos-caramelos.html,selenium,yes,no,2,0,1,2
PROPOLEOS CON MENTOL CARAMELOS,Natufarma,https://www.alfabeta.net/precio/propoleos-con-mentol-caramelos.html,selenium,yes,no,1,0,1,1
PROPOVAN,IMA,https://www.alfabeta.net/precio/propovan.html,selenium,yes,no,2,0,1,2
PROPRANOLOL GADOR,Gador,https://www.alfabeta.net/precio/propranolol-gador.html,selenium,yes,no,4,0,1,4
PROQUAD,MSD Argentina SRL,https://www.alfabeta.net/precio/proquad.html,selenium,yes,no,1,0,1,1
PROREN 12.5,LKM,https://www.alfabeta.net/precio/proren-125.html,selenium,yes,no,1,0,1,1
PROREN 25,LKM,https://www.alfabeta.net/precio/proren-25.html,selenium,yes,no,1,0,1,1
PROREN 50,LKM,https://www.alfabeta.net/precio/proren-50.html,selenium,yes,no,1,0,1,1
PROSCAR,Organon Arg.,https://www.alfabeta.net/precio/proscar.html,selenium,yes,no,1,0,1,1
PROSMIN,Biotenk,https://www.alfabeta.net/precio/prosmin.html,selenium,yes,no,1,0,1,1
PROSTACUR,Finadiet,https://www.alfabeta.net/precio/prostacur.html,selenium,yes,no,2,0,1,2
PROSTAMEN CON ARÁNDANO,Lafarmen,https://www.alfabeta.net/precio/prostamen-con-arandano.html,selenium,yes,no,1,0,1,1
PROSTANIL,Austral,https://www.alfabeta.net/precio/prostanil.html,selenium,yes,no,1,0,1,1
PROSTATEIN,Teingro,https://www.alfabeta.net/precio/prostatein.html,selenium,yes,no,1,0,1,1
PROSTENE,Teva Argentina,https://www.alfabeta.net/precio/prostene.html,selenium,yes,no,1,0,1,1
PROSTENE PLUS,Teva Argentina,https://www.alfabeta.net/precio/prostene-plus.html,selenium,yes,no,1,0,1,1
PROSTIGMIN,Siegfried,https://www.alfabeta.net/precio/prostigmin.html,selenium,yes,no,1,0,1,1
PROSTOKLAR,Baliarda,https://www.alfabeta.net/precio/prostoklar.html,selenium,yes,no,2,0,1,2
PROSTOKLAR DUO,Baliarda,https://www.alfabeta.net/precio/prostoklar-duo.html,selenium,yes,no,1,0,1,1
PROTAMINA,Rivero,https://www.alfabeta.net/precio/protamina.html,selenium,yes,no,1,0,1,1
PROTAMINA 1000,Siegfried,https://www.alfabeta.net/precio/protamina-1000.html,selenium,yes,no,2,0,1,2
PROTAPROTEX PLUS,Hochwertig,https://www.alfabeta.net/precio/protaprotex-plus.html,selenium,yes,no,2,0,1,2
PROTEASE,Richmond,https://www.alfabeta.net/precio/protease.html,selenium,yes,no,1,0,1,1
PROTECTOR LABIAL EWE CON FPS 30+,Sanitas,https://www.alfabeta.net/precio/protector-labial-ewe-con-fps-30.html,selenium,yes,no,2,0,1,2
PROTEIGENO,Lafedar,https://www.alfabeta.net/precio/proteigeno.html,selenium,yes,no,3,0,1,3
PROTEIN BAR,Laboratorio ENA,https://www.alfabeta.net/precio/protein-bar.html,selenium,yes,no,7,0,1,7
PROTEINA DE SOJA,Lafarmen,https://www.alfabeta.net/precio/proteina-de-soja.html,selenium,yes,no,1,0,1,1
PROTEINA DE SUERO,Lafarmen,https://www.alfabeta.net/precio/proteina-de-suero.html,selenium,yes,no,1,0,1,1
PROTEINAS + GLUCOSA,Lafarmen,https://www.alfabeta.net/precio/proteinas--glucosa.html,selenium,yes,no,2,0,1,2
PROTENZA,Baliarda,https://www.alfabeta.net/precio/protenza.html,selenium,yes,no,1,0,1,1
PROTEVEN CHOCOLATE,Laboratorio ENA,https://www.alfabeta.net/precio/proteven-chocolate.html,selenium,yes,no,1,0,1,1
PROTEVEN SIN SABOR,Laboratorio ENA,https://www.alfabeta.net/precio/proteven-sin-sabor.html,selenium,yes,no,1,0,1,1
PROTEVEN VAINILLA,Laboratorio ENA,https://www.alfabeta.net/precio/proteven-vainilla.html,selenium,yes,no,1,0,1,1
PROTEX INTIMO,Colgate,https://www.alfabeta.net/precio/protex-intimo.html,selenium,yes,no,1,0,1,1
PROTEX JABON ANTIBACTERIANO,Colgate,https://www.alfabeta.net/precio/protex-jabon-antibacteriano.html,selenium,yes,no,2,0,1,2
PROTEX JABON ANTIBACTERIANO LIQ.,Colgate,https://www.alfabeta.net/precio/protex-jabon-antibacteriano-liq.html,selenium,yes,no,2,0,1,2
PROTEX MEN SG,Colgate,https://www.alfabeta.net/precio/protex-men-sg.html,selenium,yes,no,1,0,1,1
PROTEÍNA VEGETAL VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/proteina-vegetal-vw.html,selenium,yes,no,1,0,1,1
PROTRAM,Panalab,https://www.alfabeta.net/precio/protram.html,selenium,yes,no,1,0,1,1
PROTROMPLEX TOTAL,Takeda,https://www.alfabeta.net/precio/protromplex-total.html,selenium,yes,no,1,0,1,1
PROTROMPLEX TOTAL TIM 4,Takeda Argentina S.A.,https://www.alfabeta.net/precio/protromplex-total-tim-4.html,selenium,yes,no,1,0,1,1
PROVAL,Medipharma,https://www.alfabeta.net/precio/proval.html,selenium,yes,no,1,0,1,1
PROVISUAL COMPUESTO,Poen,https://www.alfabeta.net/precio/provisual-compuesto.html,selenium,yes,no,1,0,1,1
PROZAC,Adium,https://www.alfabeta.net/precio/prozac.html,selenium,yes,no,1,0,1,1
PRUCACINET,Domínguez,https://www.alfabeta.net/precio/prucacinet.html,selenium,yes,no,1,0,1,1
PRUCAL,Siegfried,https://www.alfabeta.net/precio/prucal.html,selenium,yes,no,4,0,1,4
PRURISEDAN,Andrómaco,https://www.alfabeta.net/precio/prurisedan.html,selenium,yes,no,2,0,1,2
PRUXAN,Ariston,https://www.alfabeta.net/precio/pruxan.html,selenium,yes,no,2,0,1,2
PSI-DESTUL,Savant Generic,https://www.alfabeta.net/precio/psi-destul.html,selenium,yes,no,1,0,1,1
PSICOASTEN,Beta,https://www.alfabeta.net/precio/psicoasten.html,selenium,yes,no,1,0,1,1
PSICOASTEN 10 MG,Beta,https://www.alfabeta.net/precio/psicoasten-10-mg.html,selenium,yes,no,1,0,1,1
PSICOASTEN 40 MG,Beta,https://www.alfabeta.net/precio/psicoasten-40-mg.html,selenium,yes,no,1,0,1,1
PSICOASTEN LC,Beta,https://www.alfabeta.net/precio/psicoasten-lc.html,selenium,yes,no,3,0,1,3
PSICONOR,Teva Argentina,https://www.alfabeta.net/precio/psiconor.html,selenium,yes,no,1,0,1,1
PSICOTIL,Beta,https://www.alfabeta.net/precio/psicotil.html,selenium,yes,no,2,0,1,2
PSORI-BET,Panalab,https://www.alfabeta.net/precio/psori-bet.html,selenium,yes,no,1,0,1,1
PSOROLAST,Siegfried,https://www.alfabeta.net/precio/psorolast.html,selenium,yes,no,1,0,1,1
PSOROLAST 30,Siegfried,https://www.alfabeta.net/precio/psorolast-30.html,selenium,yes,no,1,0,1,1
PULIRE NEW ORMAI,Sempre Giovane,https://www.alfabeta.net/precio/pulire-new-ormai.html,selenium,yes,no,1,0,1,1
PULIRE SETTIMANA ORMAI NEW,Sempre Giovane,https://www.alfabeta.net/precio/pulire-settimana-ormai-new.html,selenium,yes,no,1,0,1,1
PULMOCLER,Monserrat,https://www.alfabeta.net/precio/pulmocler.html,selenium,yes,no,1,0,1,1
PULMOCLER HEDERA,Monserrat,https://www.alfabeta.net/precio/pulmocler-hedera.html,selenium,yes,no,1,0,1,1
PULMONIX GRIP,Biotenk,https://www.alfabeta.net/precio/pulmonix-grip.html,selenium,yes,no,2,0,1,2
PULMONIX GRIP JARABE,Biotenk,https://www.alfabeta.net/precio/pulmonix-grip-jarabe.html,selenium,yes,no,1,0,1,1
PULMONIX MUK 600,Biotenk,https://www.alfabeta.net/precio/pulmonix-muk-600.html,selenium,yes,no,1,0,1,1
PULMOSAN,E. J. Gezzi,https://www.alfabeta.net/precio/pulmosan.html,selenium,yes,no,1,0,1,1
PULMOSAN FORTE,E. J. Gezzi,https://www.alfabeta.net/precio/pulmosan-forte.html,selenium,yes,no,1,0,1,1
PULMOSAN PEDIATRICO,E. J. Gezzi,https://www.alfabeta.net/precio/pulmosan-pediatrico.html,selenium,yes,no,1,0,1,1
PULMOSAN ULTRA,E. J. Gezzi,https://www.alfabeta.net/precio/pulmosan-ultra.html,selenium,yes,no,1,0,1,1
PULMOXI,Bagó,https://www.alfabeta.net/precio/pulmoxi.html,selenium,yes,no,2,0,1,2
PULMOZYME (Dnasa),Roche,https://www.alfabeta.net/precio/pulmozyme-dnasa.html,selenium,yes,no,1,0,1,1
PURACLIN,Neo-Dermos,https://www.alfabeta.net/precio/puraclin.html,selenium,yes,no,2,0,1,2
PURAGE CORPORAL,Neo-Dermos,https://www.alfabeta.net/precio/purage-corporal.html,selenium,yes,no,1,0,1,1
PURAGE FACIAL,Neo-Dermos,https://www.alfabeta.net/precio/purage-facial.html,selenium,yes,no,1,0,1,1
PURAGE PARPADOS,Neo-Dermos,https://www.alfabeta.net/precio/purage-parpados.html,selenium,yes,no,1,0,1,1
PURALOE,Eurolab,https://www.alfabeta.net/precio/puraloe.html,selenium,yes,no,2,0,1,2
PURAPLUS,Neo-Dermos,https://www.alfabeta.net/precio/puraplus.html,selenium,yes,no,1,0,1,1
